message_id,payload,kafka_timestamp,topic,partition,offset,load_date,record_source
74bfd530-d848-465f-b522-057688528b32,"{""order_id"":""O100221"",""tracking_number"":""1Z64628233072701"",""carrier"":""UPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-14T08:51:00Z"",""location"":{""city"":""Louisville"",""region"":""North""},""warehouse_id"":4,""notes"":""Status update: Label Created""}",2024-02-14,retail.order.shipment,5,30,2024-02-01,E2E-order-shipment-event
1be2eab5-dfa6-4978-8e9c-5c4858cf37bf,"{""order_id"":""O100221"",""tracking_number"":""1Z64628233072701"",""carrier"":""UPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-17T11:09:00Z"",""location"":{""city"":""Atlanta"",""region"":""South""},""warehouse_id"":4,""notes"":""Status update: Picked Up""}",2024-02-17,retail.order.shipment,5,31,2024-02-01,E2E-order-shipment-event
55751447-bbbc-4948-8248-5aae5b7aa2a0,"{""order_id"":""O100221"",""tracking_number"":""1Z64628233072701"",""carrier"":""UPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-20T14:35:00Z"",""location"":{""city"":""Denver"",""region"":""South""},""warehouse_id"":4,""notes"":""Status update: In Transit""}",2024-02-20,retail.order.shipment,5,32,2024-02-01,E2E-order-shipment-event
463aee63-f048-46a0-997e-de3b463ac93a,"{""order_id"":""O100221"",""tracking_number"":""1Z64628233072701"",""carrier"":""UPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-20T17:02:00Z"",""location"":{""city"":""Memphis"",""region"":""North""},""warehouse_id"":4,""notes"":""Status update: Out For Delivery""}",2024-02-20,retail.order.shipment,5,33,2024-02-01,E2E-order-shipment-event
9b4aceda-01c9-4298-ab8a-025eb9848147,"{""order_id"":""O100221"",""tracking_number"":""1Z64628233072701"",""carrier"":""UPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-20T08:59:00Z"",""location"":{""city"":""Atlanta"",""region"":""East""},""warehouse_id"":4,""notes"":""Status update: Delivered""}",2024-02-20,retail.order.shipment,5,34,2024-02-01,E2E-order-shipment-event
ea14d983-1ef5-414b-879c-961a7438b854,"{""order_id"":""O100226"",""tracking_number"":""1Z69504651021793"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-10T08:44:00Z"",""location"":{""city"":""Denver"",""region"":""South""},""warehouse_id"":56,""notes"":""Status update: Label Created""}",2024-02-10,retail.order.shipment,2,37,2024-02-01,E2E-order-shipment-event
b473ab30-c0a7-4821-909f-712f191d5d32,"{""order_id"":""O100226"",""tracking_number"":""1Z69504651021793"",""carrier"":""FEDEX"",""status"":""PICKED_UP"",""status_ts"":""2024-02-11T11:33:00Z"",""location"":{""city"":""Dallas"",""region"":""South""},""warehouse_id"":56,""notes"":""Status update: Picked Up""}",2024-02-11,retail.order.shipment,2,38,2024-02-01,E2E-order-shipment-event
7f31a132-aa05-40a6-94b5-5ed7f23350cc,"{""order_id"":""O100226"",""tracking_number"":""1Z69504651021793"",""carrier"":""FEDEX"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-15T14:49:00Z"",""location"":{""city"":""Columbus"",""region"":""West""},""warehouse_id"":56,""notes"":""Status update: In Transit""}",2024-02-15,retail.order.shipment,2,39,2024-02-01,E2E-order-shipment-event
c8098995-9fb4-4faf-b211-d38882712071,"{""order_id"":""O100226"",""tracking_number"":""1Z69504651021793"",""carrier"":""FEDEX"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-15T17:48:00Z"",""location"":{""city"":""Atlanta"",""region"":""South""},""warehouse_id"":56,""notes"":""Status update: Out For Delivery""}",2024-02-15,retail.order.shipment,2,40,2024-02-01,E2E-order-shipment-event
cfecdb46-717a-4dba-8ff7-f1b26fe65db1,"{""order_id"":""O100226"",""tracking_number"":""1Z69504651021793"",""carrier"":""FEDEX"",""status"":""DELIVERED"",""status_ts"":""2024-02-16T08:16:00Z"",""location"":{""city"":""Columbus"",""region"":""South""},""warehouse_id"":56,""notes"":""Status update: Delivered""}",2024-02-16,retail.order.shipment,2,41,2024-02-01,E2E-order-shipment-event
4d683550-fced-4ad0-900c-3a11193b81f7,"{""order_id"":""O100227"",""tracking_number"":""1Z18101795568928"",""carrier"":""UPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-13T08:17:00Z"",""location"":{""city"":""Denver"",""region"":""North""},""warehouse_id"":46,""notes"":""Status update: Label Created""}",2024-02-13,retail.order.shipment,3,40,2024-02-01,E2E-order-shipment-event
c9625352-d0d6-4866-8074-24aa4b75a543,"{""order_id"":""O100227"",""tracking_number"":""1Z18101795568928"",""carrier"":""UPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-15T11:05:00Z"",""location"":{""city"":""Memphis"",""region"":""North""},""warehouse_id"":46,""notes"":""Status update: Picked Up""}",2024-02-15,retail.order.shipment,3,41,2024-02-01,E2E-order-shipment-event
922168ed-f763-4d8b-994c-9cf9f92b2aa5,"{""order_id"":""O100227"",""tracking_number"":""1Z18101795568928"",""carrier"":""UPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-17T14:39:00Z"",""location"":{""city"":""Memphis"",""region"":""North""},""warehouse_id"":46,""notes"":""Status update: In Transit""}",2024-02-17,retail.order.shipment,3,42,2024-02-01,E2E-order-shipment-event
66a3fac7-39d3-472f-88cd-88f63ef088ed,"{""order_id"":""O100227"",""tracking_number"":""1Z18101795568928"",""carrier"":""UPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-17T17:30:00Z"",""location"":{""city"":""Denver"",""region"":""West""},""warehouse_id"":46,""notes"":""Status update: Out For Delivery""}",2024-02-17,retail.order.shipment,3,43,2024-02-01,E2E-order-shipment-event
f5bc6890-9619-434f-a9f9-db8b2e215b06,"{""order_id"":""O100227"",""tracking_number"":""1Z18101795568928"",""carrier"":""UPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-16T08:30:00Z"",""location"":{""city"":""Dallas"",""region"":""South""},""warehouse_id"":46,""notes"":""Status update: Delivered""}",2024-02-16,retail.order.shipment,3,44,2024-02-01,E2E-order-shipment-event
04c53814-d55f-46c0-a1ca-bfc8bb1fb792,"{""order_id"":""O100234"",""tracking_number"":""1Z22100449242208"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-06T08:36:00Z"",""location"":{""city"":""Memphis"",""region"":""West""},""warehouse_id"":18,""notes"":""Status update: Label Created""}",2024-02-06,retail.order.shipment,1,33,2024-02-01,E2E-order-shipment-event
bb5d48c4-8b2d-419f-837a-06ce063fc2df,"{""order_id"":""O100234"",""tracking_number"":""1Z22100449242208"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-07T11:56:00Z"",""location"":{""city"":""Memphis"",""region"":""West""},""warehouse_id"":18,""notes"":""Status update: Picked Up""}",2024-02-07,retail.order.shipment,1,34,2024-02-01,E2E-order-shipment-event
5579d73f-f736-466e-b081-33b1294baa67,"{""order_id"":""O100234"",""tracking_number"":""1Z22100449242208"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-10T14:59:00Z"",""location"":{""city"":""Seattle"",""region"":""East""},""warehouse_id"":18,""notes"":""Status update: In Transit""}",2024-02-10,retail.order.shipment,1,35,2024-02-01,E2E-order-shipment-event
c5b7948c-867c-4317-ac35-4e7bc3b72c9e,"{""order_id"":""O100234"",""tracking_number"":""1Z22100449242208"",""carrier"":""USPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-10T17:12:00Z"",""location"":{""city"":""Dallas"",""region"":""East""},""warehouse_id"":18,""notes"":""Status update: Out For Delivery""}",2024-02-10,retail.order.shipment,1,36,2024-02-01,E2E-order-shipment-event
30378b6f-cf68-4a98-b296-d4cc6d17e2d3,"{""order_id"":""O100235"",""tracking_number"":""1Z38368814721648"",""carrier"":""USPS"",""status"":""EXCEPTION"",""status_ts"":""2024-02-25T08:19:00Z"",""location"":{""city"":""Denver"",""region"":""North""},""warehouse_id"":72,""notes"":""Status update: Exception""}",2024-02-25,retail.order.shipment,2,42,2024-02-01,E2E-order-shipment-event
bb09971f-ad3d-43bc-86f1-f60d6642c512,"{""order_id"":""O100237"",""tracking_number"":""1Z87199575721979"",""carrier"":""DHL"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-16T08:48:00Z"",""location"":{""city"":""Atlanta"",""region"":""North""},""warehouse_id"":100,""notes"":""Status update: Label Created""}",2024-02-16,retail.order.shipment,4,13,2024-02-01,E2E-order-shipment-event
2197b38a-fddc-4f8a-82ea-23a673d99c6d,"{""order_id"":""O100237"",""tracking_number"":""1Z87199575721979"",""carrier"":""DHL"",""status"":""PICKED_UP"",""status_ts"":""2024-02-17T11:48:00Z"",""location"":{""city"":""Seattle"",""region"":""South""},""warehouse_id"":100,""notes"":""Status update: Picked Up""}",2024-02-17,retail.order.shipment,4,14,2024-02-01,E2E-order-shipment-event
56c19b58-389c-4f0c-9799-145539080f8e,"{""order_id"":""O100237"",""tracking_number"":""1Z87199575721979"",""carrier"":""DHL"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-20T14:06:00Z"",""location"":{""city"":""Memphis"",""region"":""South""},""warehouse_id"":100,""notes"":""Status update: In Transit""}",2024-02-20,retail.order.shipment,4,15,2024-02-01,E2E-order-shipment-event
a6db42ee-eb92-411b-88e6-fb3cdfc269a2,"{""order_id"":""O100237"",""tracking_number"":""1Z87199575721979"",""carrier"":""DHL"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-20T17:04:00Z"",""location"":{""city"":""Dallas"",""region"":""East""},""warehouse_id"":100,""notes"":""Status update: Out For Delivery""}",2024-02-20,retail.order.shipment,4,16,2024-02-01,E2E-order-shipment-event
cb11de41-8fb2-4f89-b350-abd5c462480b,"{""order_id"":""O100237"",""tracking_number"":""1Z87199575721979"",""carrier"":""DHL"",""status"":""DELIVERED"",""status_ts"":""2024-02-19T08:19:00Z"",""location"":{""city"":""Louisville"",""region"":""West""},""warehouse_id"":100,""notes"":""Status update: Delivered""}",2024-02-19,retail.order.shipment,4,17,2024-02-01,E2E-order-shipment-event
da09b076-1edf-4207-a15f-c10b347b25fc,"{""order_id"":""O100238"",""tracking_number"":""1Z60471280877417"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-17T08:23:00Z"",""location"":{""city"":""Atlanta"",""region"":""South""},""warehouse_id"":45,""notes"":""Status update: Label Created""}",2024-02-17,retail.order.shipment,5,35,2024-02-01,E2E-order-shipment-event
94471339-e14b-40d1-abb2-52625d6763b4,"{""order_id"":""O100238"",""tracking_number"":""1Z60471280877417"",""carrier"":""FEDEX"",""status"":""PICKED_UP"",""status_ts"":""2024-02-20T11:31:00Z"",""location"":{""city"":""Seattle"",""region"":""East""},""warehouse_id"":45,""notes"":""Status update: Picked Up""}",2024-02-20,retail.order.shipment,5,36,2024-02-01,E2E-order-shipment-event
820922f8-cd9d-4bc2-917e-eadbe6fd3325,"{""order_id"":""O100238"",""tracking_number"":""1Z60471280877417"",""carrier"":""FEDEX"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-24T14:10:00Z"",""location"":{""city"":""Chicago"",""region"":""West""},""warehouse_id"":45,""notes"":""Status update: In Transit""}",2024-02-24,retail.order.shipment,5,37,2024-02-01,E2E-order-shipment-event
dee637ea-246e-4d6a-8523-6359ef1516f8,"{""order_id"":""O100239"",""tracking_number"":""1Z94399471416158"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-18T08:04:00Z"",""location"":{""city"":""Memphis"",""region"":""South""},""warehouse_id"":74,""notes"":""Status update: Label Created""}",2024-02-18,retail.order.shipment,6,9,2024-02-01,E2E-order-shipment-event
118b1857-aad7-4e59-ac17-e4abcc0b6230,"{""order_id"":""O100239"",""tracking_number"":""1Z94399471416158"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-21T11:55:00Z"",""location"":{""city"":""Denver"",""region"":""West""},""warehouse_id"":74,""notes"":""Status update: Picked Up""}",2024-02-21,retail.order.shipment,6,10,2024-02-01,E2E-order-shipment-event
73685fef-0cb8-4c8d-a052-40675c848c06,"{""order_id"":""O100239"",""tracking_number"":""1Z94399471416158"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-25T14:29:00Z"",""location"":{""city"":""Chicago"",""region"":""East""},""warehouse_id"":74,""notes"":""Status update: In Transit""}",2024-02-25,retail.order.shipment,6,11,2024-02-01,E2E-order-shipment-event
3a95ba5c-ba9e-4802-b411-3717b8d0deba,"{""order_id"":""O100240"",""tracking_number"":""1Z80874560503518"",""carrier"":""UPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-26T08:09:00Z"",""location"":{""city"":""Atlanta"",""region"":""North""},""warehouse_id"":98,""notes"":""Status update: Label Created""}",2024-02-26,retail.order.shipment,6,12,2024-02-01,E2E-order-shipment-event
3d1abbfc-a22e-4ecd-adfa-7f34e3edc4ea,"{""order_id"":""O100240"",""tracking_number"":""1Z80874560503518"",""carrier"":""UPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-29T11:14:00Z"",""location"":{""city"":""Chicago"",""region"":""East""},""warehouse_id"":98,""notes"":""Status update: Picked Up""}",2024-02-29,retail.order.shipment,6,13,2024-02-01,E2E-order-shipment-event
2a4b3cd3-d125-455a-9ad0-dc1cb8349260,"{""order_id"":""O100240"",""tracking_number"":""1Z80874560503518"",""carrier"":""UPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-03-02T14:30:00Z"",""location"":{""city"":""Atlanta"",""region"":""West""},""warehouse_id"":98,""notes"":""Status update: In Transit""}",2024-03-02,retail.order.shipment,6,14,2024-02-01,E2E-order-shipment-event
bd5ac229-2c8c-4626-88e9-31b54a03d898,"{""order_id"":""O100240"",""tracking_number"":""1Z80874560503518"",""carrier"":""UPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-03-02T17:01:00Z"",""location"":{""city"":""Dallas"",""region"":""South""},""warehouse_id"":98,""notes"":""Status update: Out For Delivery""}",2024-03-02,retail.order.shipment,6,15,2024-02-01,E2E-order-shipment-event
7cf2cafe-8151-4181-9aee-03ee72ed5c01,"{""order_id"":""O100240"",""tracking_number"":""1Z80874560503518"",""carrier"":""UPS"",""status"":""DELIVERED"",""status_ts"":""2024-03-01T08:46:00Z"",""location"":{""city"":""Louisville"",""region"":""North""},""warehouse_id"":98,""notes"":""Status update: Delivered""}",2024-03-01,retail.order.shipment,6,16,2024-02-01,E2E-order-shipment-event
b1e6438d-7015-4318-8564-e08cba039bef,"{""order_id"":""O100242"",""tracking_number"":""1Z48049145510792"",""carrier"":""UPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-16T08:18:00Z"",""location"":{""city"":""Louisville"",""region"":""West""},""warehouse_id"":74,""notes"":""Status update: Label Created""}",2024-02-16,retail.order.shipment,0,27,2024-02-01,E2E-order-shipment-event
57cfa640-249f-4fe9-be5d-7efc7668b21d,"{""order_id"":""O100242"",""tracking_number"":""1Z48049145510792"",""carrier"":""UPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-18T11:16:00Z"",""location"":{""city"":""Chicago"",""region"":""East""},""warehouse_id"":74,""notes"":""Status update: Picked Up""}",2024-02-18,retail.order.shipment,0,28,2024-02-01,E2E-order-shipment-event
ba53b3e0-00a3-49d9-9ff8-1b01d16ba791,"{""order_id"":""O100242"",""tracking_number"":""1Z48049145510792"",""carrier"":""UPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-22T14:07:00Z"",""location"":{""city"":""Columbus"",""region"":""North""},""warehouse_id"":74,""notes"":""Status update: In Transit""}",2024-02-22,retail.order.shipment,0,29,2024-02-01,E2E-order-shipment-event
748eb8fa-011d-4c92-a010-a3bc68add82f,"{""order_id"":""O100242"",""tracking_number"":""1Z48049145510792"",""carrier"":""UPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-22T17:38:00Z"",""location"":{""city"":""Denver"",""region"":""North""},""warehouse_id"":74,""notes"":""Status update: Out For Delivery""}",2024-02-22,retail.order.shipment,0,30,2024-02-01,E2E-order-shipment-event
138f49d5-baee-432b-ab33-e4fbf9b4e228,"{""order_id"":""O100243"",""tracking_number"":""1Z16693436055582"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-14T08:12:00Z"",""location"":{""city"":""Atlanta"",""region"":""East""},""warehouse_id"":53,""notes"":""Status update: Label Created""}",2024-02-14,retail.order.shipment,1,37,2024-02-01,E2E-order-shipment-event
3d3007c9-8955-408d-acba-8150fc96611b,"{""order_id"":""O100243"",""tracking_number"":""1Z16693436055582"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-15T11:23:00Z"",""location"":{""city"":""Dallas"",""region"":""North""},""warehouse_id"":53,""notes"":""Status update: Picked Up""}",2024-02-15,retail.order.shipment,1,38,2024-02-01,E2E-order-shipment-event
86fcc150-52d9-423e-9b05-3812f13034ae,"{""order_id"":""O100243"",""tracking_number"":""1Z16693436055582"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-19T14:08:00Z"",""location"":{""city"":""Memphis"",""region"":""West""},""warehouse_id"":53,""notes"":""Status update: In Transit""}",2024-02-19,retail.order.shipment,1,39,2024-02-01,E2E-order-shipment-event
3b5f34c4-24e5-407b-ad51-80213ad0bb42,"{""order_id"":""O100243"",""tracking_number"":""1Z16693436055582"",""carrier"":""USPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-19T17:52:00Z"",""location"":{""city"":""Louisville"",""region"":""North""},""warehouse_id"":53,""notes"":""Status update: Out For Delivery""}",2024-02-19,retail.order.shipment,1,40,2024-02-01,E2E-order-shipment-event
b738929e-eac5-479e-ad6e-aa684d3bffc8,"{""order_id"":""O100243"",""tracking_number"":""1Z16693436055582"",""carrier"":""USPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-19T08:51:00Z"",""location"":{""city"":""Seattle"",""region"":""East""},""warehouse_id"":53,""notes"":""Status update: Delivered""}",2024-02-19,retail.order.shipment,1,41,2024-02-01,E2E-order-shipment-event
a81655f7-368f-40cd-8be9-0eda4088a770,"{""order_id"":""O100244"",""tracking_number"":""1Z98901233274403"",""carrier"":""UPS"",""status"":""EXCEPTION"",""status_ts"":""2024-02-29T08:30:00Z"",""location"":{""city"":""Denver"",""region"":""West""},""warehouse_id"":62,""notes"":""Status update: Exception""}",2024-02-29,retail.order.shipment,2,43,2024-02-01,E2E-order-shipment-event
6262869f-a834-4939-b4a8-e9fc557e3b7b,"{""order_id"":""O100247"",""tracking_number"":""1Z36169619251827"",""carrier"":""DHL"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-25T08:37:00Z"",""location"":{""city"":""Seattle"",""region"":""East""},""warehouse_id"":2,""notes"":""Status update: Label Created""}",2024-02-25,retail.order.shipment,5,38,2024-02-01,E2E-order-shipment-event
e5b03ec4-0951-436b-b5d1-af610b988e08,"{""order_id"":""O100247"",""tracking_number"":""1Z36169619251827"",""carrier"":""DHL"",""status"":""PICKED_UP"",""status_ts"":""2024-02-26T11:18:00Z"",""location"":{""city"":""Dallas"",""region"":""South""},""warehouse_id"":2,""notes"":""Status update: Picked Up""}",2024-02-26,retail.order.shipment,5,39,2024-02-01,E2E-order-shipment-event
b43b0b17-64fc-49f7-b623-47903fc18cf9,"{""order_id"":""O100251"",""tracking_number"":""1Z80976169619594"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-09T08:02:00Z"",""location"":{""city"":""Denver"",""region"":""South""},""warehouse_id"":26,""notes"":""Status update: Label Created""}",2024-02-09,retail.order.shipment,0,31,2024-02-01,E2E-order-shipment-event
6b237093-0e52-4bfc-a45d-381e8aab9424,"{""order_id"":""O100251"",""tracking_number"":""1Z80976169619594"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-10T11:21:00Z"",""location"":{""city"":""Atlanta"",""region"":""South""},""warehouse_id"":26,""notes"":""Status update: Picked Up""}",2024-02-10,retail.order.shipment,0,32,2024-02-01,E2E-order-shipment-event
391ae301-3afc-4e10-8872-183938165356,"{""order_id"":""O100254"",""tracking_number"":""1Z33033082379913"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-06T08:13:00Z"",""location"":{""city"":""Atlanta"",""region"":""North""},""warehouse_id"":2,""notes"":""Status update: Label Created""}",2024-02-06,retail.order.shipment,3,45,2024-02-01,E2E-order-shipment-event
357e510c-dafa-41b9-9e4b-7e368432a23a,"{""order_id"":""O100254"",""tracking_number"":""1Z33033082379913"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-09T11:14:00Z"",""location"":{""city"":""Seattle"",""region"":""North""},""warehouse_id"":2,""notes"":""Status update: Picked Up""}",2024-02-09,retail.order.shipment,3,46,2024-02-01,E2E-order-shipment-event
abf131c0-9c1f-429d-a6fa-2dae51f68b91,"{""order_id"":""O100254"",""tracking_number"":""1Z33033082379913"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-12T14:05:00Z"",""location"":{""city"":""Denver"",""region"":""North""},""warehouse_id"":2,""notes"":""Status update: In Transit""}",2024-02-12,retail.order.shipment,3,47,2024-02-01,E2E-order-shipment-event
748f7c0d-094d-4ec7-8d65-d008c3380949,"{""order_id"":""O100256"",""tracking_number"":""1Z40537090581973"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-18T08:24:00Z"",""location"":{""city"":""Denver"",""region"":""West""},""warehouse_id"":20,""notes"":""Status update: Label Created""}",2024-02-18,retail.order.shipment,5,40,2024-02-01,E2E-order-shipment-event
98794f21-b925-49d2-919d-40a4543f1b4d,"{""order_id"":""O100258"",""tracking_number"":""1Z68600929454240"",""carrier"":""UPS"",""status"":""EXCEPTION"",""status_ts"":""2024-02-23T08:48:00Z"",""location"":{""city"":""Louisville"",""region"":""North""},""warehouse_id"":27,""notes"":""Status update: Exception""}",2024-02-23,retail.order.shipment,7,25,2024-02-01,E2E-order-shipment-event
e89aa7aa-041d-44f5-943d-68bff8838e8d,"{""order_id"":""O100260"",""tracking_number"":""1Z13147997589936"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-03T08:18:00Z"",""location"":{""city"":""Seattle"",""region"":""South""},""warehouse_id"":69,""notes"":""Status update: Label Created""}",2024-02-03,retail.order.shipment,0,33,2024-02-01,E2E-order-shipment-event
67de8034-761a-4ca4-ac5c-e7fcef4ea8f3,"{""order_id"":""O100263"",""tracking_number"":""1Z19493280461140"",""carrier"":""FEDEX"",""status"":""EXCEPTION"",""status_ts"":""2024-02-18T08:43:00Z"",""location"":{""city"":""Dallas"",""region"":""West""},""warehouse_id"":15,""notes"":""Status update: Exception""}",2024-02-18,retail.order.shipment,3,48,2024-02-01,E2E-order-shipment-event
a8f32c07-562d-417e-acc4-02c085a10222,"{""order_id"":""O100266"",""tracking_number"":""1Z98824873892349"",""carrier"":""UPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-24T08:40:00Z"",""location"":{""city"":""Memphis"",""region"":""West""},""warehouse_id"":88,""notes"":""Status update: Label Created""}",2024-02-24,retail.order.shipment,6,17,2024-02-01,E2E-order-shipment-event
49dfb8de-048a-43b0-976c-ae9b21fb8b7f,"{""order_id"":""O100266"",""tracking_number"":""1Z98824873892349"",""carrier"":""UPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-27T11:56:00Z"",""location"":{""city"":""Columbus"",""region"":""North""},""warehouse_id"":88,""notes"":""Status update: Picked Up""}",2024-02-27,retail.order.shipment,6,18,2024-02-01,E2E-order-shipment-event
61a93a56-c748-4e5b-bd15-8435dee7a97a,"{""order_id"":""O100266"",""tracking_number"":""1Z98824873892349"",""carrier"":""UPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-29T14:52:00Z"",""location"":{""city"":""Louisville"",""region"":""East""},""warehouse_id"":88,""notes"":""Status update: In Transit""}",2024-02-29,retail.order.shipment,6,19,2024-02-01,E2E-order-shipment-event
a7f2e97f-016d-4fe8-963e-06997767b1bd,"{""order_id"":""O100272"",""tracking_number"":""1Z54411820075641"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-10T08:12:00Z"",""location"":{""city"":""Atlanta"",""region"":""South""},""warehouse_id"":95,""notes"":""Status update: Label Created""}",2024-02-10,retail.order.shipment,3,49,2024-02-01,E2E-order-shipment-event
fc2683f3-7ea3-4f24-aa35-4bef7f8f6159,"{""order_id"":""O100272"",""tracking_number"":""1Z54411820075641"",""carrier"":""FEDEX"",""status"":""PICKED_UP"",""status_ts"":""2024-02-12T11:22:00Z"",""location"":{""city"":""Dallas"",""region"":""South""},""warehouse_id"":95,""notes"":""Status update: Picked Up""}",2024-02-12,retail.order.shipment,3,50,2024-02-01,E2E-order-shipment-event
f81e2df9-a183-4264-819e-15b4e9d7b086,"{""order_id"":""O100273"",""tracking_number"":""1Z87900176801599"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-09T08:28:00Z"",""location"":{""city"":""Seattle"",""region"":""South""},""warehouse_id"":45,""notes"":""Status update: Label Created""}",2024-02-09,retail.order.shipment,4,18,2024-02-01,E2E-order-shipment-event
e9967195-84d8-4e05-ac18-ca538e4f7956,"{""order_id"":""O100273"",""tracking_number"":""1Z87900176801599"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-12T11:45:00Z"",""location"":{""city"":""Seattle"",""region"":""North""},""warehouse_id"":45,""notes"":""Status update: Picked Up""}",2024-02-12,retail.order.shipment,4,19,2024-02-01,E2E-order-shipment-event
dabeaeb9-a16e-4a18-a046-35172857b3f2,"{""order_id"":""O100273"",""tracking_number"":""1Z87900176801599"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-15T14:35:00Z"",""location"":{""city"":""Memphis"",""region"":""East""},""warehouse_id"":45,""notes"":""Status update: In Transit""}",2024-02-15,retail.order.shipment,4,20,2024-02-01,E2E-order-shipment-event
0bd232a3-e412-43b0-856c-891794a90d5e,"{""order_id"":""O100273"",""tracking_number"":""1Z87900176801599"",""carrier"":""USPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-15T17:08:00Z"",""location"":{""city"":""Denver"",""region"":""North""},""warehouse_id"":45,""notes"":""Status update: Out For Delivery""}",2024-02-15,retail.order.shipment,4,21,2024-02-01,E2E-order-shipment-event
845b3842-eaf7-4768-bc5e-661050322ff1,"{""order_id"":""O100273"",""tracking_number"":""1Z87900176801599"",""carrier"":""USPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-15T08:15:00Z"",""location"":{""city"":""Seattle"",""region"":""East""},""warehouse_id"":45,""notes"":""Status update: Delivered""}",2024-02-15,retail.order.shipment,4,22,2024-02-01,E2E-order-shipment-event
27217e72-35e5-453d-949b-46a4f182adc4,"{""order_id"":""O100277"",""tracking_number"":""1Z83321520278565"",""carrier"":""UPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-07T08:06:00Z"",""location"":{""city"":""Louisville"",""region"":""East""},""warehouse_id"":67,""notes"":""Status update: Label Created""}",2024-02-07,retail.order.shipment,0,34,2024-02-01,E2E-order-shipment-event
